ticker,company_name,year,db_ceo,fmp_ceo,fmp_source,status,db_source
BKR,Baker Hughes Co,2014,Martin Craighead,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2015,Martin Craighead,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2016,Martin Craighead,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2017,Lorenzo Simonelli,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2018,Lorenzo Simonelli,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2019,Lorenzo Simonelli,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2020,Lorenzo Simonelli,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2021,Lorenzo Simonelli,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2022,Lorenzo Simonelli,,,NO_FMP_REF,openai
BKR,Baker Hughes Co,2023,Lorenzo Simonelli,Stephen Tadlock,fmp_profile,MISMATCH,openai
BKR,Baker Hughes Co,2024,Lorenzo Simonelli,Stephen Tadlock,fmp_profile,MISMATCH,openai
BKR,Baker Hughes Co,2025,Lorenzo Simonelli,Stephen Tadlock,fmp_profile,MISMATCH,local_10k
BLDR,Builders FirstSource Inc,2012,Chad Crow,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2013,Chad Crow,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2014,Chad Crow,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2015,Mitch Lewis,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2016,Mitch Lewis,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2017,Dave Flitman,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2018,Dave Flitman,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2019,Dave Flitman,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2020,Dave Flitman,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2021,Dave Flitman,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2022,Chad Crow,,,NO_FMP_REF,openai
BLDR,Builders FirstSource Inc,2023,Dave Flitman,Peter Jackson,fmp_profile,MISMATCH,openai
BLDR,Builders FirstSource Inc,2024,Dave Flitman,Peter Jackson,fmp_profile,MISMATCH,openai
BLDR,Builders FirstSource Inc,2025,Peter Jackson,Peter Jackson,fmp_profile,MATCH,local_10k
BLK,BlackRock Inc,2012,Laurence Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2013,Laurence Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2014,Laurence Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2015,Laurence Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2016,Laurence Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2017,Laurence Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2018,Larry Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2019,Larry Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2020,Larry Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2021,Larry Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2022,Larry Fink,,,NO_FMP_REF,openai
BLK,BlackRock Inc,2023,Larry Fink,Laurence Douglas Fink,fmp_profile,MISMATCH,openai
BLK,BlackRock Inc,2024,Larry Fink,Laurence Douglas Fink,fmp_profile,MISMATCH,openai
BLK,BlackRock Inc,2025,Laurence Fink,Laurence Douglas Fink,fmp_profile,MATCH,local_10k
BMY,Bristol-Myers Squibb Company,2012,Lamberto Andreotti,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2013,Lamberto Andreotti,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2014,Lamberto Andreotti,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2015,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2016,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2017,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2018,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2019,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2020,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2021,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2022,Giovanni Caforio,,,NO_FMP_REF,openai
BMY,Bristol-Myers Squibb Company,2023,Giovanni Caforio,Christopher Boerner,fmp_profile,MISMATCH,openai
BMY,Bristol-Myers Squibb Company,2024,,Christopher Boerner,fmp_profile,NO_FMP_REF,needs_rerun
BMY,Bristol-Myers Squibb Company,2025,,Christopher Boerner,fmp_profile,NO_FMP_REF,needs_rerun
BR,Broadridge Financial Solutions Inc,2012,Richard Daly,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2013,Richard Daly,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2014,Richard Daly,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2015,Richard Daly,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2016,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2017,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2018,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2019,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2020,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2021,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2022,Timothy Gokey,,,NO_FMP_REF,openai
BR,Broadridge Financial Solutions Inc,2023,Timothy Gokey,Timothy Gokey,fmp_profile,MATCH,openai
BR,Broadridge Financial Solutions Inc,2024,Timothy Gokey,Timothy Gokey,fmp_profile,MATCH,openai
BR,Broadridge Financial Solutions Inc,2025,Timothy Gokey,Timothy Gokey,fmp_profile,MATCH,local_10k
BRK,Berkshire Hathaway Inc,2012,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2013,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2014,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2015,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2016,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2017,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2018,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2019,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2020,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2021,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2022,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2023,Warren Buffett,,,NO_FMP_REF,openai
BRK,Berkshire Hathaway Inc,2024,Warren Buffett,,,NO_FMP_REF,manual_fix
BRK,Berkshire Hathaway Inc,2025,Greg Abel,,,NO_FMP_REF,manual_fix
BRO,Brown & Brown Inc,2012,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2013,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2014,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2015,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2016,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2017,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2018,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2019,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2020,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2021,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2022,Powell Brown,,,NO_FMP_REF,openai
BRO,Brown & Brown Inc,2023,Powell Brown,Powell Brown,fmp_profile,MATCH,openai
BRO,Brown & Brown Inc,2024,Powell Brown,Powell Brown,fmp_profile,MATCH,fmp_profile
BRO,Brown & Brown Inc,2025,Powell Brown,Powell Brown,fmp_profile,MATCH,fmp_profile
BSX,Boston Scientific Corp,2012,Raymond Elliott,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2013,Raymond Elliott,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2014,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2015,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2016,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2017,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2018,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2019,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2020,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2021,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2022,Michael Mahoney,,,NO_FMP_REF,openai
BSX,Boston Scientific Corp,2023,Michael Mahoney,Michael Mahoney,fmp_profile,MATCH,openai
BSX,Boston Scientific Corp,2024,Michael Mahoney,Michael Mahoney,fmp_profile,MATCH,openai
BSX,Boston Scientific Corp,2025,Jonathan Monson,Michael Mahoney,fmp_profile,MISMATCH,local_10k
BX,Blackstone Group Inc,2012,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2013,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2014,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2015,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2016,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2017,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2018,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2019,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2020,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2021,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2022,Stephen Schwarzman,,,NO_FMP_REF,openai
BX,Blackstone Group Inc,2023,Stephen Schwarzman,Stephen Allen Schwarzman,fmp_profile,MATCH,openai
BX,Blackstone Group Inc,2024,Stephen Schwarzman,Stephen Allen Schwarzman,fmp_profile,MATCH,openai
BX,Blackstone Group Inc,2025,Stephen Schwarzman,Stephen Allen Schwarzman,fmp_profile,MATCH,local_10k
BXP,Boston Properties Inc,2012,Henry Goodman,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2013,Henry Goodman,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2014,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2015,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2016,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2017,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2018,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2019,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2020,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2021,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2022,Owen Thomas,,,NO_FMP_REF,openai
BXP,Boston Properties Inc,2023,Owen Thomas,Owen David Thomas,fmp_profile,MATCH,openai
BXP,Boston Properties Inc,2024,Douglas Linde,Owen David Thomas,fmp_profile,MISMATCH,local_10k
BXP,Boston Properties Inc,2025,Douglas Linde,Owen David Thomas,fmp_profile,MISMATCH,local_10k
C,Citigroup Inc,2012,Vikram Pandit,,,NO_FMP_REF,openai
C,Citigroup Inc,2013,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2014,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2015,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2016,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2017,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2018,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2019,Michael Corbat,,,NO_FMP_REF,openai
C,Citigroup Inc,2020,Michael Corbat,Jane Nind Fraser,fmp_key_executives,MISMATCH,openai
C,Citigroup Inc,2021,Jane Fraser,Jane Nind Fraser,fmp_key_executives,MATCH,openai
C,Citigroup Inc,2022,Jane Fraser,Jane Nind Fraser,fmp_key_executives,MATCH,openai
C,Citigroup Inc,2023,Jane Fraser,Jane Nind Fraser,fmp_key_executives,MATCH,openai
C,Citigroup Inc,2024,Jane Fraser,Jane Nind Fraser,fmp_key_executives,MATCH,manual_fix
C,Citigroup Inc,2025,Jane Fraser,Jane Nind Fraser,fmp_key_executives,MATCH,manual_fix
CAG,ConAgra Foods Inc,2012,Gary Rodkin,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2013,Gary Rodkin,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2014,Gary Rodkin,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2015,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2016,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2017,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2018,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2019,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2020,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2021,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2022,Sean Connolly,,,NO_FMP_REF,openai
CAG,ConAgra Foods Inc,2023,Sean Connolly,Sean Connolly,fmp_profile,MATCH,openai
CAG,ConAgra Foods Inc,2024,Sean Connolly,Sean Connolly,fmp_profile,MATCH,openai
CAG,ConAgra Foods Inc,2025,David Marberger,Sean Connolly,fmp_profile,MISMATCH,local_10k
CAH,Cardinal Health Inc,2012,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2013,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2014,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2015,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2016,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2017,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2018,George Barrett,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2019,Mike Kaufmann,,,NO_FMP_REF,manual_fix
CAH,Cardinal Health Inc,2020,Mike Kaufmann,,,NO_FMP_REF,manual_fix
CAH,Cardinal Health Inc,2021,Mike Kaufmann,,,NO_FMP_REF,manual_fix
CAH,Cardinal Health Inc,2022,Mike Kaufmann,,,NO_FMP_REF,openai
CAH,Cardinal Health Inc,2023,Mike Kaufmann,Jason Hollar,fmp_profile,MISMATCH,openai
CAH,Cardinal Health Inc,2024,Mike Kaufmann,Jason Hollar,fmp_profile,MISMATCH,openai
CAH,Cardinal Health Inc,2025,Jason Hollar,Jason Hollar,fmp_profile,MATCH,local_10k
CARR,Carrier Global Corp,2017,David Gitlin,,,NO_FMP_REF,openai
CARR,Carrier Global Corp,2018,David Gitlin,,,NO_FMP_REF,openai
CARR,Carrier Global Corp,2019,David Gitlin,,,NO_FMP_REF,openai
CARR,Carrier Global Corp,2020,David Gitlin,David Gitlin,fmp_key_executives,MATCH,openai
CARR,Carrier Global Corp,2021,David Gitlin,David Gitlin,fmp_key_executives,MATCH,openai
CARR,Carrier Global Corp,2022,David Gitlin,David Gitlin,fmp_key_executives,MATCH,openai
CARR,Carrier Global Corp,2023,David Gitlin,David Gitlin,fmp_key_executives,MATCH,openai
CARR,Carrier Global Corp,2024,David Gitlin,David Gitlin,fmp_key_executives,MATCH,openai
CARR,Carrier Global Corp,2025,David Gitlin,David Gitlin,fmp_key_executives,MATCH,local_10k
CAT,Caterpillar Inc,2012,Douglas Oberhelman,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2013,Douglas Oberhelman,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2014,Douglas Oberhelman,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2015,Douglas Oberhelman,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2016,Douglas Oberhelman,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2017,Jim Umpleby,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2018,Jim Umpleby,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2019,Jim Umpleby,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2020,Jim Umpleby,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2021,Jim Umpleby,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2022,Jim Umpleby,,,NO_FMP_REF,openai
CAT,Caterpillar Inc,2023,Jim Umpleby,Joseph Creed,fmp_profile,MISMATCH,openai
CAT,Caterpillar Inc,2024,Joseph Creed,Joseph Creed,fmp_profile,MATCH,local_10k
CAT,Caterpillar Inc,2025,Joseph Creed,Joseph Creed,fmp_profile,MATCH,local_10k
CB,Chubb Ltd,2012,John Finnegan,,,NO_FMP_REF,openai
CB,Chubb Ltd,2013,John Finnegan,,,NO_FMP_REF,openai
CB,Chubb Ltd,2014,John Finnegan,,,NO_FMP_REF,openai
CB,Chubb Ltd,2015,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2016,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2017,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2018,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2019,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2020,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2021,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2022,Evan Greenberg,,,NO_FMP_REF,openai
CB,Chubb Ltd,2023,Evan Greenberg,Evan Greenberg,fmp_profile,MATCH,openai
CB,Chubb Ltd,2024,Evan Greenberg,Evan Greenberg,fmp_profile,MATCH,openai
CB,Chubb Ltd,2025,Evan Greenberg,Evan Greenberg,fmp_profile,MATCH,fmp_profile
CBRE,CBRE Group Inc Class A,2012,William Concannon,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2013,William Concannon,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2014,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2015,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2016,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2017,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2018,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2019,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2020,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2021,Robert Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2022,Bob Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2023,Bob Sulentic,,,NO_FMP_REF,openai
CBRE,CBRE Group Inc Class A,2024,Robert Sulentic,,,NO_FMP_REF,local_10k
CBRE,CBRE Group Inc Class A,2025,Robert Sulentic,,,NO_FMP_REF,local_10k
CCI,Crown Castle,2012,Benjamin Moreland,,,NO_FMP_REF,manual_fix
CCI,Crown Castle,2013,Benjamin Moreland,,,NO_FMP_REF,manual_fix
CCI,Crown Castle,2014,Benjamin Moreland,,,NO_FMP_REF,manual_fix
CCI,Crown Castle,2015,Benjamin Moreland,,,NO_FMP_REF,openai
CCI,Crown Castle,2016,Benjamin Moreland,,,NO_FMP_REF,openai
CCI,Crown Castle,2017,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2018,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2019,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2020,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2021,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2022,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2023,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2024,Jay Brown,,,NO_FMP_REF,openai
CCI,Crown Castle,2025,Christian Hillabrant,,,NO_FMP_REF,local_10k
CCL,Carnival Corporation,2012,Micky Arison,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2013,Micky Arison,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2014,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2015,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2016,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2017,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2018,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2019,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2020,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2021,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2022,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2023,Josh Weinstein,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2024,Arnold Donald,,,NO_FMP_REF,openai
CCL,Carnival Corporation,2025,Josh Weinstein,,,NO_FMP_REF,local_10k
CDNS,Cadence Design Systems Inc,2012,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2013,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2014,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2015,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2016,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2017,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2018,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2019,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2020,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2021,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2022,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2023,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2024,Lip-Bu Tan,,,NO_FMP_REF,openai
CDNS,Cadence Design Systems Inc,2025,Anirudh Devgan,,,NO_FMP_REF,local_10k
CDW,CDW Corp,2012,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2013,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2014,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2015,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2016,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2017,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2018,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2019,Thomas Richards,,,NO_FMP_REF,openai
CDW,CDW Corp,2020,Christine Leahy,,,NO_FMP_REF,openai
CDW,CDW Corp,2021,Christine Leahy,,,NO_FMP_REF,openai
CDW,CDW Corp,2022,Christine Leahy,,,NO_FMP_REF,openai
CDW,CDW Corp,2023,Christine Leahy,,,NO_FMP_REF,openai
CDW,CDW Corp,2024,Christine Leahy,,,NO_FMP_REF,openai
CDW,CDW Corp,2025,Christine Leahy,,,NO_FMP_REF,local_10k
CEG,Constellation Energy Corp,2012,Michael McMahon,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2013,Michael Kearney,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2014,Michael Kagan,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2015,Michael Radelet,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2017,David Wright,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2019,Richard Notebaert,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2020,David Wright,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2021,Joseph Dominguez,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2022,Joseph Dominguez,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2023,Joseph Dominguez,,,NO_FMP_REF,openai
CEG,Constellation Energy Corp,2024,Joseph Dominguez,,,NO_FMP_REF,local_10k
CEG,Constellation Energy Corp,2025,Joseph Dominguez,,,NO_FMP_REF,local_10k
CF,CF Industries Holdings Inc,2012,Stephen Wilson,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2013,Stephen Furbacher,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2014,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2015,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2016,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2017,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2018,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2019,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2020,Anthony Will,,,NO_FMP_REF,local_10k
CF,CF Industries Holdings Inc,2021,Anthony Will,,,NO_FMP_REF,local_10k
CF,CF Industries Holdings Inc,2022,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2023,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2024,Tony Will,,,NO_FMP_REF,openai
CF,CF Industries Holdings Inc,2025,Christopher Bohn,,,NO_FMP_REF,local_10k
CFG,"Citizens Financial Group, Inc.",2012,John Rooney,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2013,John Rooney,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2014,John Rooney,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2015,Bruce Van Saun,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2016,Bruce Van Saun,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2017,Bruce Van Saun,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2018,Bruce Van Saun,,,NO_FMP_REF,openai
CFG,"Citizens Financial Group, Inc.",2019,Bruce Van Saun,,,NO_FMP_REF,openai
